stock_code,trade_date,ma5,ma10,ma20,ma60,vol_ma5,kd_k,kd_d,macd_dif,macd_macd,macd_osc,rsi6,rsi12,bb_upper,bb_mid,bb_lower,bias20,ma_alignment
1213,2026-07-27,7.346000003814697,7.500999927520752,7.611499977111817,8.166500004132589,11363.0,44.32562971119497,50.650606589349806,-0.20662908808990466,-0.20086287121546534,-0.005766216874439317,34.8881308130713,36.9726550941953,8.098867677838557,7.611499977111817,7.124132276385077,-4.880775236297357,空排
1215,2026-07-27,108.8,110.15,111.275,121.725,840915.4,21.17457734084958,30.866064383616838,-2.7167208917579018,-2.7226918414832664,0.005970949725364605,18.353127572467557,26.523667812629583,115.32046529755254,111.275,107.22953470244747,-5.189844978656486,空排
1216,2026-07-27,77.76000061035157,78.52000045776367,77.7550006866455,74.91666666666667,19016710.2,46.858317199471045,56.192938382707744,0.768324056613622,1.03546084176167,-0.26713678514804795,49.30939411291788,53.92039921813311,81.09627319719485,77.7550006866455,74.41372817609616,0.3150913911528995,交叉混雜
1217,2026-07-27,9.963999938964843,9.967999935150146,9.982999897003173,9.810499970118205,302679.8,34.54493130446353,34.266337097264525,0.023111344846142856,0.03244428524277146,-0.009332940396628603,50.25082171623187,51.74978950611254,10.155791182443362,9.982999897003173,9.810208611562985,-0.13021767112576327,交叉混雜
1218,2026-07-27,16.06999988555908,16.205000019073488,16.69750008583069,17.990833393732707,1283141.2,21.203326535823845,23.410738645037625,-0.5409895116329189,-0.5280225428268708,-0.012966968806048085,29.941096615591533,29.405560893820038,17.955516443653302,16.69750008583069,15.439483728008078,-5.075608324626643,空排
1219,2026-07-27,11.699999809265137,11.879999828338622,12.08499984741211,12.516666587193807,615068.2,24.786335210394903,30.41682028210642,-0.2211479445448994,-0.19236041211688867,-0.028787532428010715,35.254978489630076,35.7577374802637,12.696383127067193,12.08499984741211,11.473616567757027,-3.5995054561377415,空排
1220,2026-07-27,11.339999961853028,11.359999942779542,11.512500047683716,11.749166679382324,41432.6,34.567026144380094,36.10064802196729,-0.11082645528940738,-0.10251237110256228,-0.008314084186845094,29.872819508606838,33.64147559931435,11.90030786152032,11.512500047683716,11.124692233847112,-2.280130697906317,空排
1225,2026-07-27,26.65999984741211,26.789999771118165,27.517499923706055,29.44916664759318,67894.0,35.571851482350596,34.412874886836505,-0.8353857025940989,-0.8346037347542924,-0.0007819678398065522,31.864965590750558,33.60574146571281,29.394304578380265,27.517499923706055,25.640695269031845,-3.3342401918057654,空排
1227,2026-07-27,29.49000015258789,29.775000190734865,29.780000114440917,29.029166730244956,1337425.2,38.32975197782795,44.18314949202497,0.0744924213601621,0.20876845897379967,-0.13427603761363757,40.35008225080897,45.67445441552618,30.716623553334486,29.780000114440917,28.843376675547347,-1.6118229534445423,交叉混雜
1229,2026-07-27,41.32000045776367,40.945000076293944,41.20576858520508,40.54782174428304,4406018.2,57.064964903431004,47.78032961064869,0.07356368567189264,-0.012793075092461827,0.08635676076435447,56.10641212938318,53.667783093237404,43.25711407692798,41.20576858520508,39.15442309348218,0.9567347059692118,交叉混雜
