code,ts,price,open,high,low,volume
8096,2026-09-11 13:59:41,90.69999694824219,90.19999694824219,92.5999984741211,89.19999694824219,3292099
6488,2026-09-11 13:59:41,902,887,912,882,4221383
1785,2026-09-11 13:59:41,95.9000015258789,97.0999984741211,97.30000305175781,95.5999984741211,4005267
3305,2026-09-11 13:59:41,99.9000015258789,99.5,101.5,99.19999694824219,936704
3596,2026-09-11 13:59:41,152.5,153,154.5,152,687727
6412,2026-09-11 13:59:41,73.69999694824219,72.80000305175781,74.0999984741211,72.5999984741211,406310
6191,2026-09-11 13:59:41,82.30000305175781,81.0999984741211,83,80.5,878637
6901,2026-09-11 13:59:41,14.75,14.850000381469727,15.149999618530273,14.75,694338
4743,2026-09-11 13:59:41,43.900001525878906,45.349998474121094,45.849998474121094,43.849998474121094,1465917
8114,2026-09-11 13:59:41,177.5,175.5,179,175.5,466655
2365,2026-09-11 13:59:41,28.049999237060547,28,28.350000381469727,27.899999618530273,428280
4128,2026-09-11 13:59:41,14.5,14.699999809265137,14.699999809265137,14.449999809265137,554068
7780,2026-09-11 13:59:41,16.399999618530273,16.450000762939453,16.5,16.350000381469727,650597
3293,2026-09-11 13:59:41,693,703,703,693,1644787
1722,2026-09-11 13:59:41,43.25,43.54999923706055,43.54999923706055,42.75,4734020
9925,2026-09-11 13:59:41,39.54999923706055,39.70000076293945,39.70000076293945,39.5,369537
3042,2026-09-11 13:59:41,176,176,178,173.5,5371530
5289,2026-09-11 13:59:41,1295,1245,1310,1240,1271873
6994,2026-09-11 13:59:41,29.350000381469727,31.950000762939453,31.950000762939453,29.350000381469727,2167214
2484,2026-09-11 13:59:41,66.69999694824219,67.19999694824219,67.5,66.19999694824219,3153850
3149,2026-09-11 13:59:41,62.29999923706055,60,64,59.79999923706055,4818969
6831,2026-09-11 13:59:41,567,534,568,534,637271
1809,2026-09-11 13:59:41,37.45000076293945,37.25,38,37.25,584502
6415,2026-09-11 13:59:41,401,400,407,395,2012340
2406,2026-09-11 13:59:41,26.399999618530273,26.5,26.899999618530273,26.299999237060547,2769020
1616,2026-09-11 13:59:41,18.799999237060547,18.799999237060547,19.350000381469727,18.700000762939453,349331
2485,2026-09-11 13:59:41,38.54999923706055,39.099998474121094,39.45000076293945,38.54999923706055,1939630
6414,2026-09-11 13:59:41,370,365,377,363.5,836153
3357,2026-09-11 13:59:41,201,203,210,201,768437
4534,2026-09-11 13:59:41,27.799999237060547,28.299999237060547,28.799999237060547,27.600000381469727,827192
6175,2026-09-11 13:59:41,69.5,69.5,71.4000015258789,69.5,454909
6120,2026-09-11 13:59:41,11.949999809265137,12.149999618530273,12.149999618530273,11.899999618530273,1701889
6282,2026-09-11 13:59:41,42.75,42.70000076293945,43.5,42.54999923706055,5014951
8016,2026-09-11 13:59:41,277.5,276,278.5,274,503886
2106,2026-09-11 13:59:41,16.700000762939453,16.75,16.799999237060547,16.700000762939453,717507
2329,2026-09-11 13:59:41,41.599998474121094,41.5,41.95000076293945,41.349998474121094,1231655
8932,2026-09-11 13:59:41,90.5999984741211,91,91.69999694824219,90.0999984741211,1525147
2332,2026-09-11 13:59:41,19,18.850000381469727,19.149999618530273,18.649999618530273,6162734
4973,2026-09-11 13:59:41,138.5,141,141,136.5,1238956
8210,2026-09-11 13:59:41,900,899,910,895,688049
6138,2026-09-11 13:59:41,265,269,269,265,310647
3059,2026-09-11 13:59:41,37.25,37.400001525878906,37.75,37.20000076293945,1038437
3709,2026-09-11 13:59:41,62,62.70000076293945,62.70000076293945,62,252001
8086,2026-09-11 13:59:41,106,106.5,107.5,105,2127509
2375,2026-09-11 13:59:41,118.5,119.5,123.5,118,2720697
8028,2026-09-11 13:59:41,225.5,223,226.5,221.5,2441212
5904,2026-09-11 13:59:41,72.30000305175781,71,72.5999984741211,70.9000015258789,4771217
3236,2026-09-11 13:59:41,42.900001525878906,43.849998474121094,45.349998474121094,42.900001525878906,2268222
2472,2026-09-11 13:59:41,213.5,212.5,221,211.5,2217804
3062,2026-09-11 13:59:41,20.549999237060547,20.25,20.649999618530273,20.149999618530273,889168
2457,2026-09-11 13:59:41,21.850000381469727,22.299999237060547,22.299999237060547,21.850000381469727,1113168
2645,2026-09-11 13:59:41,173,172,176,171,1802830
2425,2026-09-11 13:59:41,36.95000076293945,36.5,37.599998474121094,36.5,603943
2014,2026-09-11 13:59:41,16.649999618530273,16.75,16.799999237060547,16.600000381469727,3021436
2105,2026-09-11 13:59:41,30.399999618530273,30.450000762939453,30.5,30.299999237060547,2653770
8070,2026-09-11 13:59:41,49,48.900001525878906,49.25,48.599998474121094,1127053
4566,2026-09-11 13:59:41,64.9000015258789,63.20000076293945,65.5,62.900001525878906,855404
3213,2026-09-11 13:59:41,121,121.5,122.5,120.5,178676
2493,2026-09-11 13:59:41,173.5,172,174.5,170,763595
3717,2026-09-11 13:59:41,21.049999237060547,21.299999237060547,21.299999237060547,21,710964
2401,2026-09-11 13:59:41,24.100000381469727,24.25,24.350000381469727,23.700000762939453,2408205
2501,2026-09-11 13:59:41,22.149999618530273,22.200000762939453,22.299999237060547,22.049999237060547,1000087
4532,2026-09-11 13:59:41,23.450000762939453,23.549999237060547,23.600000381469727,23.299999237060547,587397
2495,2026-09-11 13:59:41,37.45000076293945,37,38.900001525878906,37,1991766
4989,2026-09-11 13:59:41,60.099998474121094,60.79999923706055,61.599998474121094,60,2298199
3441,2026-09-11 13:59:41,166,149.5,166,147,22012519
6937,2026-09-11 13:59:41,288.5,291,291.5,283,387050
3324,2026-09-11 13:59:41,1360,1400,1405,1325,990023
6770,2026-09-11 13:59:41,70.69999694824219,72.0999984741211,72.0999984741211,69.80000305175781,118701580
1712,2026-09-11 13:59:41,40.25,40.599998474121094,40.650001525878906,40.150001525878906,619079
6224,2026-09-11 13:59:41,87.5,87.30000305175781,91,87,3218553
6416,2026-09-11 13:59:41,115.5,111.5,117.5,111.5,2439318
0052,2026-09-11 13:59:41,62.54999923706055,62.54999923706055,62.849998474121094,62.25,15042581
2887,2026-09-11 13:59:41,42.650001525878906,41.599998474121094,42.79999923706055,41.54999923706055,35805817
5534,2026-09-11 13:59:41,74,74.19999694824219,74.5,73.5999984741211,976563
8390,2026-09-11 13:59:41,91.19999694824219,90.69999694824219,92,90.5,351201
8050,2026-09-11 13:59:41,56.099998474121094,55.79999923706055,57.099998474121094,55.70000076293945,1293625
6174,2026-09-11 13:59:41,40.25,41.900001525878906,42,40.25,300625
4722,2026-09-11 13:59:41,184,180.5,193.5,177.5,901392
8131,2026-09-11 13:59:41,60.29999923706055,60.70000076293945,61.099998474121094,60.29999923706055,1457241
3694,2026-09-11 13:59:41,49.70000076293945,49.5,50.20000076293945,49.29999923706055,786121
6166,2026-09-11 13:59:41,112.5,110,114,110,613453
2466,2026-09-11 13:59:41,106,100,109.5,100,1871152
1476,2026-09-11 13:59:41,288.5,290,292,287,604119
8163,2026-09-11 13:59:41,29.600000381469727,29.700000762939453,29.850000381469727,29.600000381469727,408194
4123,2026-09-11 13:59:41,30.25,30.350000381469727,30.5,30,832830
5013,2026-09-11 13:59:41,29.799999237060547,30.299999237060547,30.299999237060547,29.799999237060547,36400
6894,2026-09-11 13:59:41,356,352.5,360,350,57619
3016,2026-09-11 13:59:41,109.5,106.5,109.5,101,17341293
4155,2026-09-11 13:59:41,15.149999618530273,14.75,15.149999618530273,14.649999618530273,297224
5210,2026-09-11 13:59:41,28.450000762939453,29.5,29.5,28.399999618530273,310435
2608,2026-09-11 13:59:41,28.899999618530273,28.700000762939453,29.299999237060547,28.700000762939453,1007522
4188,2026-09-11 13:59:41,14.75,15.600000381469727,15.899999618530273,14.75,270078
7818,2026-09-11 13:59:41,60,60.099998474121094,60.79999923706055,59.5,65982
7803,2026-09-11 13:59:41,19.049999237060547,19,19.049999237060547,18.649999618530273,58235
2073,2026-09-11 13:59:41,25.25,25.299999237060547,25.299999237060547,25.25,0
6170,2026-09-11 13:59:41,48.099998474121094,48.5,48.5,48,127034
2035,2026-09-11 13:59:41,27.049999237060547,27,27.049999237060547,26.950000762939453,14000
5345,2026-09-11 13:59:41,22.049999237060547,22.649999618530273,22.75,22,18257
4192,2026-09-11 13:59:41,18.25,18.25,18.25,18.25,0
3623,2026-09-11 13:59:41,27.149999618530273,27.100000381469727,27.350000381469727,26.299999237060547,743614
3346,2026-09-11 13:59:41,19.799999237060547,20.549999237060547,20.700000762939453,19,1036795
6910,2026-09-11 13:59:41,24.700000762939453,25,25.299999237060547,24.700000762939453,23083
5493,2026-09-11 13:59:41,83.0999984741211,85.4000015258789,85.4000015258789,83,71524
6257,2026-09-11 13:59:41,211.5,212,213,209.5,4493338
1614,2026-09-11 13:59:41,31.100000381469727,31.100000381469727,31.399999618530273,30.899999618530273,115391
4523,2026-09-11 13:59:41,24.100000381469727,24.899999618530273,24.899999618530273,24,92758
5321,2026-09-11 13:59:41,75.5,86.30000305175781,86.69999694824219,75.5,1357083
1215,2026-09-11 13:59:41,110.5,110.5,111,109.5,805265
9905,2026-09-11 13:59:41,21.350000381469727,21.450000762939453,21.450000762939453,21.299999237060547,109390
3707,2026-09-11 13:59:41,59.20000076293945,60.599998474121094,60.599998474121094,58.400001525878906,4855424
1817,2026-09-11 13:59:41,40.45000076293945,40.5,40.5,40.25,12337
6861,2026-09-11 13:59:41,214.5,205,221.5,188.5,3447038
2028,2026-09-11 13:59:41,15.699999809265137,16.049999237060547,16.049999237060547,15.699999809265137,93662
3189,2026-09-11 13:59:41,822,811,833,806,7724589
6226,2026-09-11 13:59:41,30,33.04999923706055,33.349998474121094,30,36387843
6225,2026-09-11 13:59:41,74.9000015258789,76,80,74.9000015258789,218923
3234,2026-09-11 13:59:41,187.5,187,194.5,183.5,2733320
3374,2026-09-11 13:59:41,463.5,472,496,463,14018746
3229,2026-09-11 13:59:41,67.5,61.29999923706055,67.5,61.20000076293945,6911694
6141,2026-09-11 13:59:41,51,53.400001525878906,54.29999923706055,51,3878993
3498,2026-09-11 13:59:41,192,188,196,184.5,2822424
2351,2026-09-11 13:59:41,234,226.5,237.5,226.5,3367022
4939,2026-09-11 13:59:41,82.4000015258789,80.0999984741211,86.5,80.0999984741211,22117401
2360,2026-09-11 13:59:41,2160,2175,2235,2120,1843732
6727,2026-09-11 13:59:41,507,505,524,499,891258
3406,2026-09-11 13:59:41,1060,1020,1140,1000,10080604
6419,2026-09-11 13:59:41,151.5,156,158.5,151,255173
6933,2026-09-11 13:59:41,320,333,333,315,397958
7788,2026-09-11 13:59:41,286.5,302,304.5,286.5,1797514
3264,2026-09-11 13:59:41,230.5,235.5,237,227,6012215
1709,2026-09-11 13:59:41,36.20000076293945,35.29999923706055,36.79999923706055,34.70000076293945,15226710
3693,2026-09-11 13:59:41,663,678,693,660,1229201
