stock_code,data_date,tier,holders,shares,pct
006204,2026-08-21,8,1,43000,2.86
006204,2026-08-21,9,2,127864,8.52
006204,2026-08-21,10,2,279000,18.6
006204,2026-08-21,11,1,204437,13.62
006204,2026-08-21,12,0,0,0.0
006204,2026-08-21,13,0,0,0.0
006204,2026-08-21,14,0,0,0.0
006204,2026-08-21,15,0,0,0.0
006204,2026-08-21,16,0,0,0.0
006204,2026-08-21,17,1151,1500000,100.0
006205,2026-08-21,1,3060,962828,1.02
006205,2026-08-21,2,3897,8860426,9.43
006205,2026-08-21,3,888,6815211,7.25
006205,2026-08-21,4,332,4179050,4.44
006205,2026-08-21,5,203,3720118,3.96
006205,2026-08-21,6,171,4298088,4.57
006205,2026-08-21,7,83,2933574,3.12
006205,2026-08-21,8,44,2062680,2.19
006205,2026-08-21,9,109,7667917,8.16
006205,2026-08-21,10,46,6599376,7.02
006205,2026-08-21,11,12,3328563,3.54
006205,2026-08-21,12,11,5506276,5.86
006205,2026-08-21,13,7,4855001,5.16
006205,2026-08-21,14,1,894000,0.95
006205,2026-08-21,15,7,31255892,33.27
006205,2026-08-21,16,0,0,0.0
006205,2026-08-21,17,8871,93939000,100.0
006206,2026-08-21,1,791,206400,0.77
006206,2026-08-21,2,1511,3401904,12.7
006206,2026-08-21,3,400,3134909,11.7
006206,2026-08-21,4,126,1625985,6.07
006206,2026-08-21,5,100,1859778,6.94
006206,2026-08-21,6,75,1968392,7.35
006206,2026-08-21,7,44,1608373,6.0
006206,2026-08-21,8,30,1442558,5.38
006206,2026-08-21,9,31,2363344,8.82
006206,2026-08-21,10,16,2223540,8.3
006206,2026-08-21,11,6,1669121,6.23
006206,2026-08-21,12,1,567931,2.12
006206,2026-08-21,13,0,0,0.0
006206,2026-08-21,14,2,1705765,6.37
006206,2026-08-21,15,1,3000000,11.2
006206,2026-08-21,16,0,0,0.0
006206,2026-08-21,17,3134,26778000,100.0
006207,2026-08-21,1,289,68166,0.32
006207,2026-08-21,2,809,1868667,8.94
006207,2026-08-21,3,193,1572355,7.52
006207,2026-08-21,4,77,970496,4.64
006207,2026-08-21,5,67,1245089,5.95
006207,2026-08-21,6,50,1357509,6.49
006207,2026-08-21,7,18,634000,3.03
006207,2026-08-21,8,18,842649,4.03
006207,2026-08-21,9,34,2501000,11.97
006207,2026-08-21,10,20,3029135,14.49
006207,2026-08-21,11,12,3695000,17.68
006207,2026-08-21,12,3,1545934,7.39
006207,2026-08-21,13,1,610000,2.91
006207,2026-08-21,14,1,952000,4.55
006207,2026-08-21,15,0,0,0.0
006207,2026-08-21,16,0,0,0.0
006207,2026-08-21,17,1592,20892000,100.0
006208,2026-08-21,1,382510,108506529,5.83
006208,2026-08-21,2,255571,545787337,29.34
006208,2026-08-21,3,43936,314561035,16.91
006208,2026-08-21,4,14386,176731010,9.5
006208,2026-08-21,5,6638,116618494,6.26
006208,2026-08-21,6,5493,134244965,7.21
006208,2026-08-21,7,2126,73811946,3.96
006208,2026-08-21,8,1020,45763174,2.46
006208,2026-08-21,9,1418,94706049,5.09
006208,2026-08-21,10,337,43692059,2.34
006208,2026-08-21,11,61,16503038,0.88
006208,2026-08-21,12,13,6450172,0.34
006208,2026-08-21,13,4,2715000,0.14
006208,2026-08-21,14,2,1926000,0.1
006208,2026-08-21,15,39,178023192,9.57
006208,2026-08-21,16,0,0,0.0
006208,2026-08-21,17,713554,1860040000,100.0
00625K,2026-08-21,1,0,0,0.0
00625K,2026-08-21,2,4,13000,3.9
00625K,2026-08-21,3,1,10000,3.0
00625K,2026-08-21,4,1,12000,3.6
00625K,2026-08-21,5,2,33000,9.9
00625K,2026-08-21,6,1,23000,6.9
00625K,2026-08-21,7,0,0,0.0
00625K,2026-08-21,8,1,43000,12.91
00625K,2026-08-21,9,1,84000,25.22
00625K,2026-08-21,10,1,115000,34.53
00625K,2026-08-21,11,0,0,0.0
00625K,2026-08-21,12,0,0,0.0
00625K,2026-08-21,13,0,0,0.0
00625K,2026-08-21,14,0,0,0.0
00625K,2026-08-21,15,0,0,0.0
00625K,2026-08-21,16,0,0,0.0
00625K,2026-08-21,17,12,333000,100.0
00631L,2026-08-21,1,39966,12881351,0.17
00631L,2026-08-21,2,142079,350061658,4.63
00631L,2026-08-21,3,48604,378434595,5.01
00631L,2026-08-21,4,22831,291693443,3.86
00631L,2026-08-21,5,15088,273433284,3.62
00631L,2026-08-21,6,18442,465726216,6.17
00631L,2026-08-21,7,9767,345358108,4.57
00631L,2026-08-21,8,6925,316685587,4.19
00631L,2026-08-21,9,14266,1017849398,13.48
00631L,2026-08-21,10,7379,1031150633,13.66
00631L,2026-08-21,11,3130,855885485,11.34
00631L,2026-08-21,12,725,353719763,4.68
00631L,2026-08-21,13,311,213650657,2.83
00631L,2026-08-21,14,159,142865887,1.89
00631L,2026-08-21,15,311,1496951935,19.83
00631L,2026-08-21,16,0,0,0.0
00631L,2026-08-21,17,329983,7546348000,100.0
00632R,2026-08-21,1,11157,4086434,0.14
00632R,2026-08-21,2,22240,55510542,1.98
00632R,2026-08-21,3,8703,70005576,2.5
00632R,2026-08-21,4,3850,50067630,1.78
00632R,2026-08-21,5,3216,59630038,2.13
00632R,2026-08-21,6,3631,94250479,3.36
00632R,2026-08-21,7,2079,75023805,2.68
00632R,2026-08-21,8,1751,81577941,2.91
00632R,2026-08-21,9,3729,277146882,9.9
00632R,2026-08-21,10,2238,324413118,11.59
00632R,2026-08-21,11,1073,303958915,10.86
00632R,2026-08-21,12,340,168354806,6.01
00632R,2026-08-21,13,170,118426729,4.23
00632R,2026-08-21,14,91,83055413,2.96
00632R,2026-08-21,15,215,1033199422,36.91
00632R,2026-08-21,16,0,0,0.0
00632R,2026-08-21,17,64483,2798707730,100.0
00633L,2026-08-21,1,266,40679,0.03
00633L,2026-08-21,2,1529,3692700,3.19
00633L,2026-08-21,3,533,4357716,3.77
00633L,2026-08-21,4,230,2995908,2.59
00633L,2026-08-21,5,200,3725200,3.22
00633L,2026-08-21,6,220,5749151,4.97
00633L,2026-08-21,7,118,4253594,3.68
00633L,2026-08-21,8,89,4177223,3.61
00633L,2026-08-21,9,215,15857001,13.73
00633L,2026-08-21,10,111,15338000,13.28
00633L,2026-08-21,11,59,16965940,14.69
00633L,2026-08-21,12,14,7016000,6.07
00633L,2026-08-21,13,5,3425000,2.96
00633L,2026-08-21,14,5,4467000,3.86
00633L,2026-08-21,15,12,23396888,20.26
00633L,2026-08-21,16,0,0,0.0
00633L,2026-08-21,17,3606,115458000,100.0
00634R,2026-08-21,1,46,3631,0.0
00634R,2026-08-21,2,308,742538,1.65
00634R,2026-08-21,3,112,950378,2.12
00634R,2026-08-21,4,49,650900,1.45
00634R,2026-08-21,5,41,773683,1.72
00634R,2026-08-21,6,51,1339801,2.99
00634R,2026-08-21,7,32,1128000,2.52
00634R,2026-08-21,8,23,1096800,2.45
00634R,2026-08-21,9,46,3247000,7.25
00634R,2026-08-21,10,31,4657762,10.4
00634R,2026-08-21,11,19,5216835,11.65
00634R,2026-08-21,12,2,1095000,2.44
00634R,2026-08-21,13,4,2766000,6.18
00634R,2026-08-21,14,3,2970000,6.63
00634R,2026-08-21,15,6,18117672,40.48
00634R,2026-08-21,16,0,0,0.0
00634R,2026-08-21,17,773,44756000,100.0
00635U,2026-08-21,1,19159,5063941,1.46
00635U,2026-08-21,2,28074,58908363,17.0
00635U,2026-08-21,3,4553,35508813,10.24
00635U,2026-08-21,4,1507,19292131,5.56
00635U,2026-08-21,5,946,17382546,5.01
00635U,2026-08-21,6,815,20804163,6.0
00635U,2026-08-21,7,361,12946900,3.73
00635U,2026-08-21,8,225,10511783,3.03
00635U,2026-08-21,9,315,22528592,6.5
00635U,2026-08-21,10,142,19736657,5.69
00635U,2026-08-21,11,55,14989457,4.32
00635U,2026-08-21,12,10,4749793,1.37
00635U,2026-08-21,13,5,3760000,1.08
00635U,2026-08-21,14,2,1790613,0.51
00635U,2026-08-21,15,16,98540248,28.43
00635U,2026-08-21,16,0,0,0.0
