stock_code,stock_name,market,direction,close,score,today_pct,reason_codes,reasons
8043,蜜望實,TPEx,做空,130.5,5,-1.14,MA_BEARISH|BELOW_MA20|MACD_BEARISH|BOUNCE_REJECTION,四線空排（5日均線132 < 10日136.55 < 20日138.15 < 60日148.57，向下排列）；股價跌破月線（收盤130.5 < 20日均線138.15）；MACD空頭（DIF=-3.03 < MACD=-2.17，且DIF<0）；彈後空下跌（反彈高點146未突破前段高點156的101%，收盤130.5 < 5日均線132）
4973,廣穎,TPEx,做空,137.5,5,-1.08,MA_BEARISH|BELOW_MA20|MACD_BEARISH|BOUNCE_REJECTION,四線空排（5日均線137.6 < 10日142.75 < 20日148.32 < 60日151.23，向下排列）；股價跌破月線（收盤137.5 < 20日均線148.32）；MACD空頭（DIF=-3.88 < MACD=-2.36，且DIF<0）；彈後空下跌（反彈高點153.5未突破前段高點157.5的101%，收盤137.5 < 5日均線137.6）
8422,可寧衛*,TWSE,做空,25.75,5,-0.96,MA_BEARISH|BELOW_MA20|MACD_HIST_REGROW_DOWN|BOUNCE_REJECTION,四線空排（5日均線25.97 < 10日26.11 < 20日26.51 < 60日26.54，向下排列）；股價跌破月線（收盤25.75 < 20日均線26.51）；MACD綠柱由縮轉長（空方動能重新加溫，DIF=-0.19，柱狀體-0.08→-0.08）；彈後空下跌（反彈高點26.8未突破前段高點27.35的101%，收盤25.75 < 5日均線25.97）
6284,佳邦,TPEx,做空,75.4,5,-0.53,MA_BEARISH|BELOW_MA20|MACD_BEARISH|BOUNCE_REJECTION,四線空排（5日均線75.46 < 10日77.03 < 20日77.34 < 60日82.57，向下排列）；股價跌破月線（收盤75.4 < 20日均線77.34）；MACD空頭（DIF=-1.08 < MACD=-0.99，且DIF<0）；彈後空下跌（反彈高點80.8未突破前段高點82.6的101%，收盤75.4 < 5日均線75.46）
8033,雷虎,TWSE,做空,168.5,5,-0.3,MA_BEARISH|BELOW_MA20|MACD_BEARISH|BOUNCE_REJECTION,四線空排（5日均線170.1 < 10日172.4 < 20日179.05 < 60日189.77，向下排列）；股價跌破月線（收盤168.5 < 20日均線179.05）；MACD空頭（DIF=-4.53 < MACD=-3.36，且DIF<0）；彈後空下跌（反彈高點182未突破前段高點205.5的101%，收盤168.5 < 5日均線170.1）
3013,晟銘電,TWSE,做空,82.7,5,-0.12,MA_BEARISH|BELOW_MA20|MACD_BEARISH|BOUNCE_REJECTION,四線空排（5日均線82.9 < 10日84.7 < 20日85.82 < 60日89.55，向下排列）；股價跌破月線（收盤82.7 < 20日均線85.82）；MACD空頭（DIF=-1.19 < MACD=-0.85，且DIF<0）；彈後空下跌（反彈高點89.3未突破前段高點93.6的101%，收盤82.7 < 5日均線82.9）
8027,鈦昇,TPEx,做空,173.0,4,-0.57,MA_BEARISH|BELOW_MA20|MACD_BEARISH|VOLUME_BREAKDOWN_BLACK,四線空排（5日均線168.9 < 10日174.05 < 20日175.57 < 60日192.23，向下排列）；股價跌破月線（收盤173 < 20日均線175.57）；MACD空頭（DIF=-3.94 < MACD=-3.93，且DIF<0）；放量黑K（今日量為5日均量的1.31倍，收盤173 < 開盤174.5）
6451,訊芯-KY,TWSE,做空,420.5,4,-0.12,MA_BEARISH|BELOW_MA20|MACD_BEARISH|VOLUME_BREAKDOWN_BLACK,四線空排（5日均線412.5 < 10日424.7 < 20日435.45 < 60日448.43，向下排列）；股價跌破月線（收盤420.5 < 20日均線435.45）；MACD空頭（DIF=-6.97 < MACD=-3.74，且DIF<0）；放量黑K（今日量為5日均量的1.26倍，收盤420.5 < 開盤423）
2485,兆赫,TWSE,做空,39.3,4,0.9,MA_BEARISH|BELOW_MA20|MACD_BEARISH|VOLUME_BREAKDOWN_BLACK,四線空排（5日均線38.57 < 10日39.52 < 20日40.91 < 60日43.31，向下排列）；股價跌破月線（收盤39.3 < 20日均線40.91）；MACD空頭（DIF=-1.14 < MACD=-1，且DIF<0）；放量黑K（今日量為5日均量的1.36倍，收盤39.3 < 開盤39.35）
6217,中探針,TPEx,做空,163.0,3,-1.21,MA_BEARISH|BELOW_MA20|MACD_HIST_REGROW_DOWN,四線空排（5日均線162.1 < 10日171.05 < 20日171.47 < 60日182.31，向下排列）；股價跌破月線（收盤163 < 20日均線171.47）；MACD綠柱由縮轉長（空方動能重新加溫，DIF=-1.6，柱狀體-1.73→-1.75）
6449,鈺邦,TWSE,做空,214.5,3,-1.15,MA_BEARISH|BELOW_MA20|MACD_HIST_REGROW_DOWN,四線空排（5日均線214.5 < 10日221.85 < 20日222.93 < 60日253.03，向下排列）；股價跌破月線（收盤214.5 < 20日均線222.93）；MACD綠柱由縮轉長（空方動能重新加溫，DIF=-6.86，柱狀體0.08→0.04）
6155,鈞寶,TWSE,做空,56.0,3,-0.71,MA_BEARISH|BELOW_MA20|MACD_HIST_REGROW_DOWN,四線空排（5日均線55.8 < 10日56.46 < 20日56.49 < 60日61.82，向下排列）；股價跌破月線（收盤56 < 20日均線56.49）；MACD綠柱由縮轉長（空方動能重新加溫，DIF=-0.77，柱狀體0.15→0.14）
3596,智易,TWSE,做空,154.0,3,0.65,MA_BEARISH|BELOW_MA20|KD_DEAD_CROSS,四線空排（5日均線153.4 < 10日155.35 < 20日157.53 < 60日173.55，向下排列）；股價跌破月線（收盤154 < 20日均線157.53）；KD死亡交叉且未過冷（K=21.83，D=19.33，K>20）
2912,統一超,TWSE,做空,216.5,3,0.7,MA_BEARISH|BELOW_MA20|KD_DEAD_CROSS,四線空排（5日均線216 < 10日216.4 < 20日218.15 < 60日226.17，向下排列）；股價跌破月線（收盤216.5 < 20日均線218.15）；KD死亡交叉且未過冷（K=40.21，D=40.3，K>20）
