code,ts,price,open,high,low,volume
5536,2026-09-04 13:59:42,853,832,855,822,488397
2369,2026-09-04 13:59:42,31.049999237060547,31.100000381469727,31.200000762939453,30.399999618530273,2586494
4722,2026-09-04 13:59:42,200.5,201.5,202,194.5,374020
6175,2026-09-04 13:59:42,71.80000305175781,70,72.9000015258789,69.9000015258789,1158698
6282,2026-09-04 13:59:42,44,43.79999923706055,44.29999923706055,43.04999923706055,4104154
3707,2026-09-04 13:59:42,62,62,62.400001525878906,60.099998474121094,2307745
8261,2026-09-04 13:59:42,180.5,178.5,185.5,174.5,3204002
3413,2026-09-04 13:59:42,282.5,282,284.5,279,478367
5347,2026-09-04 13:59:42,150,150,151,148.5,4308911
2347,2026-09-04 13:59:42,88,87.19999694824219,88.4000015258789,86.69999694824219,5274175
3033,2026-09-04 13:59:42,43.95000076293945,44.54999923706055,44.650001525878906,43.54999923706055,3163903
3209,2026-09-04 13:59:42,46.599998474121094,47.5,47.599998474121094,46.099998474121094,1061945
2101,2026-09-04 13:59:42,31.350000381469727,31.649999618530273,31.649999618530273,31.299999237060547,574889
3293,2026-09-04 13:59:42,709,710,710,703,818317
3014,2026-09-04 13:59:42,131.5,132,132,129,1153288
9938,2026-09-04 13:59:42,41.150001525878906,41.400001525878906,41.400001525878906,41,708262
1218,2026-09-04 13:59:42,14.449999809265137,14.449999809265137,14.5,14.350000381469727,730229
1307,2026-09-04 13:59:42,30.450000762939453,30.399999618530273,30.5,30.299999237060547,646231
1476,2026-09-04 13:59:42,313,314.5,316,312,800112
6214,2026-09-04 13:59:42,185.5,183.5,186,183.5,1551020
9910,2026-09-04 13:59:42,68.9000015258789,67.69999694824219,69,67.69999694824219,685923
3317,2026-09-04 13:59:42,62.599998474121094,62,62.900001525878906,61.20000076293945,406720
7730,2026-09-04 13:59:42,186.5,190,193,175.5,218054
7703,2026-09-04 13:59:42,187.5,187.5,190,184,132738
4306,2026-09-04 13:59:42,15.25,15.350000381469727,15.350000381469727,15.050000190734863,877518
8367,2026-09-04 13:59:42,41,41.150001525878906,41.150001525878906,41,6059
4924,2026-09-04 13:59:42,11.949999809265137,11.199999809265137,11.949999809265137,10.899999618530273,395320
6906,2026-09-04 13:59:42,84.30000305175781,80.4000015258789,85.4000015258789,79.5,412504
6219,2026-09-04 13:59:42,12.600000381469727,12.699999809265137,13,12.550000190734863,247548
2481,2026-09-04 13:59:42,156,161,161.5,146,64169002
6890,2026-09-04 13:59:42,169.5,183.5,184,169.5,413643
5531,2026-09-04 13:59:42,7.340000152587891,7.420000076293945,7.420000076293945,7.340000152587891,743099
2618,2026-09-04 13:59:42,42.5,42.75,42.75,42.099998474121094,8105893
2908,2026-09-04 13:59:42,22.25,22,22.25,22,212496
4126,2026-09-04 13:59:42,78,78,78,77.5,24578
6122,2026-09-04 13:59:42,51.29999923706055,52.400001525878906,52.5,51.20000076293945,706756
8906,2026-09-04 13:59:42,29.100000381469727,29.350000381469727,29.350000381469727,28.950000762939453,4458
3021,2026-09-04 13:59:42,24.299999237060547,24.299999237060547,24.299999237060547,24.299999237060547,207641
2617,2026-09-04 13:59:42,32.45000076293945,32.79999923706055,32.95000076293945,32,2146840
6177,2026-09-04 13:59:42,49.20000076293945,49.349998474121094,50.29999923706055,48.900001525878906,2916413
3030,2026-09-04 13:59:42,284,299.5,300.5,278.5,2483444
7782,2026-09-04 08:59:28,26.549999237060547,27.25,27.25,26.350000381469727,13029
6875,2026-09-04 13:59:42,33.099998474121094,33.900001525878906,33.900001525878906,32.29999923706055,171398
6147,2026-09-04 13:59:42,182.5,198,202.5,181,57082524
6277,2026-09-04 13:59:42,80.30000305175781,79.30000305175781,81.9000015258789,79.30000305175781,213683
5512,2026-09-04 13:59:42,7.769999980926514,7.800000190734863,7.800000190734863,7.739999771118164,427903
3467,2026-09-04 13:59:42,51.099998474121094,52.79999923706055,52.79999923706055,50.900001525878906,108535
5529,2026-09-04 13:59:42,24.399999618530273,24.200000762939453,25.850000381469727,24.200000762939453,207264
5607,2026-09-04 13:59:42,56.79999923706055,57.400001525878906,58.400001525878906,56.5,1565072
2059,2026-09-04 13:59:42,13860,13890,14050,13150,424075
3081,2026-09-04 13:59:42,3170,3245,3315,2980,5225914
3234,2026-09-04 13:59:42,206,203,209,190,5190304
3498,2026-09-04 13:59:42,194,197.5,201,185.5,2871413
2221,2026-09-04 13:59:42,90.80000305175781,95.69999694824219,98.5,90.30000305175781,11665415
6141,2026-09-04 13:59:42,52.5,54,54,50.599998474121094,2184510
6187,2026-09-04 13:59:42,1305,1345,1360,1280,1821942
3443,2026-09-04 13:59:42,5810,5945,6000,5680,1464595
2455,2026-09-04 13:59:42,528,548,548,492.5,21748009
2454,2026-09-04 13:59:42,4415,4435,4490,4340,7573323
6727,2026-09-04 13:59:42,541,560,569,526,1854295
6830,2026-09-04 13:59:42,597,610,625,574,2651163
5274,2026-09-04 13:59:42,17470,18490,18490,17410,210566
3017,2026-09-04 13:59:42,3570,3465,3570,3410,4087039
7788,2026-09-04 13:59:42,335,319,339.5,315,4311179
6716,2026-09-04 13:59:42,117,129,131.5,117,2175963
3455,2026-09-04 13:59:42,236.5,248,249,231.5,1724563
8271,2026-09-04 13:59:42,217,220,222,213,1741411
3141,2026-09-04 13:59:42,102.5,106,110,101,13002273
2887,2026-09-04 13:59:42,41.5,41.599998474121094,42,41.25,39993142
4967,2026-09-04 13:59:42,276,275.5,277,270.5,2195034
2883,2026-09-04 13:59:42,36.70000076293945,36.400001525878906,36.70000076293945,35.95000076293945,37381529
2395,2026-09-04 13:59:42,711,688,727,685,4577956
3693,2026-09-04 13:59:42,663,669,678,644,1876929
1326,2026-09-04 13:59:42,69.80000305175781,70,70.80000305175781,67.4000015258789,35583888
