stock_code,stock_name,market,sector_id,is_active
5263,智崴,TPEx,1145.0,1
5272,笙科,TPEx,263.0,1
5274,信驊,TPEx,263.0,1
5276,達輝-KY,TPEx,52.0,1
5278,尚凡*,TPEx,564.0,1
5287,數字,TPEx,564.0,1
5289,宜鼎,TPEx,262.0,1
5291,邑昇,TPEx,95.0,1
5299,杰力,TPEx,263.0,1
5301,寶得利,TPEx,449.0,1
5302,太欣,TPEx,263.0,1
5309,系統電,TPEx,95.0,1
5310,天剛,TPEx,344.0,1
5312,寶島科,TPEx,157.0,1
5314,世紀*,TPEx,52.0,1
5315,光聯,TPEx,273.0,1
5321,美而快,TPEx,564.0,1
5324,士開,TPEx,40.0,1
5328,華容,TPEx,95.0,1
5340,建榮,TPEx,95.0,1
5344,立衛,TPEx,263.0,1
5345,馥鴻,TPEx,52.0,1
5347,世界,TPEx,263.0,1
5348,正能量智能,TPEx,63.0,1
5351,鈺創,TPEx,263.0,1
5353,台林,TPEx,269.0,1
5355,佳總,TPEx,95.0,1
5356,協益,TPEx,262.0,1
5364,力麗店,TPEx,449.0,1
5371,中光電,TPEx,273.0,1
5381,光譜,TPEx,102.0,1
5386,青雲,TPEx,262.0,1
5392,能率,TPEx,273.0,1
5398,慕康生醫,TPEx,52.0,1
5403,中菲,TPEx,344.0,1
5410,國眾,TPEx,344.0,1
5425,台半,TPEx,263.0,1
5426,振發,TPEx,262.0,1
5432,新門,TPEx,233.0,1
5438,東友,TPEx,262.0,1
5439,高技,TPEx,95.0,1
5443,均豪,TPEx,263.0,1
5450,南良,TPEx,52.0,1
5452,佶優,TPEx,267.0,1
5455,昇益,TPEx,40.0,1
5457,宣德,TPEx,95.0,1
5460,同協,TPEx,95.0,1
5464,霖宏,TPEx,95.0,1
5465,富驊,TPEx,262.0,1
5468,凱鈺,TPEx,263.0,1
5474,聰泰,TPEx,262.0,1
5475,德宏,TPEx,95.0,1
5478,智冠,TPEx,1145.0,1
5481,新華,TPEx,52.0,1
5483,中美晶,TPEx,263.0,1
5487,通泰,TPEx,263.0,1
5488,松普,TPEx,95.0,1
5489,彩富,TPEx,267.0,1
5490,同亨,TPEx,262.0,1
5493,三聯,TPEx,267.0,1
5498,凱崴,TPEx,95.0,1
5508,永信建,TPEx,40.0,1
5511,德昌,TPEx,40.0,1
5512,力麒,TPEx,40.0,1
5514,三豐,TPEx,40.0,1
5516,雙喜,TPEx,40.0,1
5520,力泰,TPEx,40.0,1
5523,豐謙,TPEx,40.0,1
5529,鉅陞,TPEx,40.0,1
5530,龍巖,TPEx,52.0,1
5536,聖暉*,TPEx,267.0,1
5543,桓鼎-KY,TPEx,40.0,1
5547,久舜,TPEx,40.0,1
5548,安倉,TPEx,40.0,1
5601,台聯櫃,TPEx,249.0,1
5603,陸海,TPEx,249.0,1
5604,中連,TPEx,52.0,1
5609,中菲行,TPEx,249.0,1
5701,劍湖山,TPEx,449.0,1
5703,亞都,TPEx,449.0,1
5704,老爺知,TPEx,449.0,1
5864,致和證,TPEx,464.0,1
5878,台名,TPEx,464.0,1
5902,德記,TPEx,231.0,1
5903,全家,TPEx,231.0,1
5904,寶雅*,TPEx,231.0,1
5905,南仁湖,TPEx,449.0,1
6015,宏遠證,TPEx,464.0,1
6016,康和證,TPEx,464.0,1
6020,大展證,TPEx,464.0,1
6021,美好證,TPEx,464.0,1
6023,元大期,TPEx,464.0,1
6026,福邦證,TPEx,464.0,1
6028,公勝保經,TPEx,464.0,1
6101,寬魚國際,TPEx,1145.0,1
6103,合邦,TPEx,263.0,1
6104,創惟,TPEx,263.0,1
6109,亞元,TPEx,269.0,1
6111,光聚晶電,TPEx,1145.0,1
6113,亞矽,TPEx,287.0,1
6114,久威,TPEx,95.0,1
6118,建達,TPEx,287.0,1
6121,新普,TPEx,262.0,1
6122,擎邦,TPEx,102.0,1
6123,上奇,TPEx,344.0,1
6124,業強,TPEx,95.0,1
6125,廣運,TPEx,102.0,1
6126,信音,TPEx,95.0,1
6127,九豪,TPEx,95.0,1
6129,普誠,TPEx,263.0,1
6130,上亞科技,TPEx,157.0,1
6134,萬旭,TPEx,95.0,1
6138,茂達,TPEx,263.0,1
6140,訊達,TPEx,344.0,1
6143,振曜,TPEx,269.0,1
6144,得利影,TPEx,1145.0,1
6146,耕興,TPEx,267.0,1
6147,頎邦,TPEx,263.0,1
6148,驊宏資,TPEx,344.0,1
6150,撼訊,TPEx,262.0,1
6151,晉倫,TPEx,267.0,1
6154,順發,TPEx,287.0,1
6156,松上,TPEx,95.0,1
6158,禾昌,TPEx,95.0,1
6160,欣技,TPEx,262.0,1
6161,捷波,TPEx,262.0,1
6163,華電網,TPEx,344.0,1
6167,久正,TPEx,273.0,1
6169,昱泉,TPEx,1145.0,1
6170,統振,TPEx,269.0,1
6171,大城地產,TPEx,40.0,1
6173,信昌電,TPEx,95.0,1
6174,安��,TPEx,95.0,1
6175,立敦,TPEx,95.0,1
6179,亞通,TPEx,52.0,1
6180,橘子,TPEx,1145.0,1
6182,合晶,TPEx,263.0,1
6185,幃翔,TPEx,95.0,1
6186,新潤,TPEx,40.0,1
6187,萬潤,TPEx,263.0,1
6188,廣明,TPEx,262.0,1
6190,萬泰科,TPEx,269.0,1
6194,育富,TPEx,95.0,1
6195,詩肯,TPEx,231.0,1
6198,瑞築,TPEx,40.0,1
6199,天品,TPEx,52.0,1
6203,海韻電,TPEx,95.0,1
6204,艾華,TPEx,95.0,1
6207,雷科,TPEx,95.0,1
6208,日揚,TPEx,263.0,1
6210,慶生,TPEx,95.0,1
6212,理銘,TPEx,40.0,1
6217,中探針,TPEx,95.0,1
6218,豪勉,TPEx,269.0,1
6219,富旺,TPEx,40.0,1
6220,岳豐,TPEx,95.0,1
6221,晉泰,TPEx,344.0,1
6222,立軒,TPEx,273.0,1
6223,旺矽,TPEx,263.0,1
6227,茂綸,TPEx,287.0,1
6228,全譜,TPEx,262.0,1
6229,研通,TPEx,263.0,1
6231,系微,TPEx,344.0,1
6233,旺玖,TPEx,263.0,1
6234,高僑,TPEx,273.0,1
6236,中湛,TPEx,564.0,1
6237,驊訊,TPEx,263.0,1
6240,松崗,TPEx,344.0,1
6241,鑫永洋,TPEx,269.0,1
6242,立康,TPEx,157.0,1
6244,茂迪,TPEx,273.0,1
6245,立端,TPEx,269.0,1
6246,臺龍,TPEx,273.0,1
6248,沛波,TPEx,204.0,1
6259,百徽,TPEx,95.0,1
6261,久元,TPEx,263.0,1
6263,普萊德,TPEx,269.0,1
6264,富裔,TPEx,40.0,1
6265,方土昶,TPEx,287.0,1
6266,泰詠,TPEx,95.0,1
6270,倍微,TPEx,287.0,1
6274,台燿,TPEx,95.0,1
6275,元山,TPEx,95.0,1
6276,安鈦克,TPEx,262.0,1
6279,胡連,TPEx,95.0,1
6284,佳邦,TPEx,95.0,1
6290,良維,TPEx,95.0,1
6291,沛亨,TPEx,263.0,1
6292,迅德,TPEx,95.0,1
6294,智基,TPEx,1145.0,1
6411,晶焱,TPEx,263.0,1
6417,韋僑,TPEx,269.0,1
6418,詠昇,TPEx,95.0,1
6419,京晨科,TPEx,273.0,1
6423,億而得,TPEx,263.0,1
6425,易發,TPEx,102.0,1
6432,今展科,TPEx,95.0,1
6435,大中,TPEx,263.0,1
6441,廣錠,TPEx,262.0,1
6461,益得,TPEx,157.0,1
6462,神盾,TPEx,263.0,1
6465,威潤,TPEx,269.0,1
6469,大樹,TPEx,157.0,1
6470,宇智,TPEx,269.0,1
6474,華豫寧,TPEx,287.0,1
6482,弘煜科,TPEx,1145.0,1
6485,點序,TPEx,263.0,1
6486,互動,TPEx,269.0,1
6488,環球晶,TPEx,263.0,1
6492,生華科,TPEx,157.0,1
6494,九齊,TPEx,263.0,1
6496,科懋,TPEx,157.0,1
6498,久禾光,TPEx,273.0,1
6499,益安,TPEx,157.0,1
6506,雙邦,TPEx,53.0,1
6508,惠光,TPEx,1083.0,1
6509,聚和,TPEx,158.0,1
6510,精測,TPEx,263.0,1
6512,啟發電,TPEx,267.0,1
6516,勤崴國際,TPEx,344.0,1
6517,保勝光學,TPEx,273.0,1
6523,達爾膚,TPEx,157.0,1
6527,明達醫,TPEx,157.0,1
6530,創威,TPEx,269.0,1
6532,瑞耘,TPEx,263.0,1
6535,順藥,TPEx,157.0,1
6538,倉和,TPEx,95.0,1
6542,隆中,TPEx,1145.0,1
6546,正基,TPEx,269.0,1
6547,高端疫苗,TPEx,157.0,1
6548,長科*,TPEx,263.0,1
6556,勝品,TPEx,273.0,1
6560,欣普羅,TPEx,273.0,1
6561,是方,TPEx,269.0,1
6568,宏觀,TPEx,263.0,1
6569,醫揚,TPEx,157.0,1
6570,維田,TPEx,262.0,1
6574,霈方,TPEx,157.0,1
6576,逸達,TPEx,157.0,1
6577,勁豐,TPEx,262.0,1
6578,達邦蛋白,TPEx,1083.0,1
6584,南俊國際,TPEx,95.0,1
6588,東典光電,TPEx,269.0,1
6590,普鴻,TPEx,344.0,1
6593,台灣銘板,TPEx,344.0,1
6596,寬宏藝術,TPEx,1145.0,1
6597,立誠,TPEx,95.0,1
6603,富強鑫,TPEx,102.0,1
6609,瀧澤科,TPEx,102.0,1
6612,奈米醫材,TPEx,157.0,1
6613,朋億*,TPEx,267.0,1
6615,慧智,TPEx,157.0,1
6616,特昇-KY,TPEx,231.0,1
6617,共信-KY,TPEx,157.0,1
6620,漢達,TPEx,157.0,1
6624,萬年清,TPEx,233.0,1
6629,泰金-KY,TPEx,231.0,1
6637,醫影,TPEx,157.0,1
6640,均華,TPEx,263.0,1
6642,富致,TPEx,95.0,1
6643,M31,TPEx,263.0,1
6649,台生材,TPEx,157.0,1
6651,全宇昕,TPEx,263.0,1
6654,天正國際,TPEx,267.0,1
6661,威健生技,TPEx,157.0,1
6662,樂斯科,TPEx,157.0,1
6664,群翊,TPEx,95.0,1
6667,信紘科,TPEx,267.0,1
6679,鈺太,TPEx,263.0,1
6680,鑫創電子,TPEx,262.0,1
6683,雍智科技,TPEx,263.0,1
6684,安格,TPEx,263.0,1
6690,安�硌穈T,TPEx,564.0,1
6692,進能服,TPEx,233.0,1
6693,廣閎科,TPEx,263.0,1
6697,東捷資訊,TPEx,344.0,1
6703,軒郁,TPEx,157.0,1
6708,天擎,TPEx,263.0,1
6712,長聖,TPEx,157.0,1
6716,應廣,TPEx,263.0,1
6720,久昌,TPEx,263.0,1
6721,信實,TPEx,52.0,1
6725,矽科宏晟,TPEx,267.0,1
6727,亞泰金屬,TPEx,95.0,1
6728,上洋,TPEx,231.0,1
6730,常廣,TPEx,157.0,1
6732,昇佳電子,TPEx,263.0,1
6733,博晟生醫,TPEx,157.0,1
6735,美達科技,TPEx,267.0,1
6739,竹陞科技,TPEx,267.0,1
6741,91APP*-KY,TPEx,564.0,1
6751,智聯服務,TPEx,344.0,1
6752,叡揚,TPEx,344.0,1
6761,穩得,TPEx,95.0,1
6762,達亞,TPEx,157.0,1
6763,綠界科技*,TPEx,564.0,1
6767,台微醫,TPEx,157.0,1
6785,昱展新藥,TPEx,157.0,1
6788,華景電,TPEx,263.0,1
6791,虎門科技,TPEx,344.0,1
6803,崑鼎,TPEx,233.0,1
6804,明係,TPEx,63.0,1
6811,宏�硌穈T,TPEx,564.0,1
6821,聯寶,TPEx,95.0,1
6823,濾能,TPEx,263.0,1
6829,千附精密,TPEx,263.0,1
6840,東研信超,TPEx,267.0,1
6841,長佳智能,TPEx,157.0,1
6843,進典,TPEx,102.0,1
6844,諾貝兒,TPEx,157.0,1
6846,綠茵,TPEx,8.0,1
6855,數泓科,TPEx,267.0,1
6856,鑫傳,TPEx,1145.0,1
6859,伯特光,TPEx,273.0,1
6865,偉康科技,TPEx,564.0,1
6870,騰雲,TPEx,564.0,1
6872,浩宇生醫,TPEx,157.0,1
6874,倍力,TPEx,344.0,1
6875,國邑*,TPEx,157.0,1
6877,鏵友益,TPEx,267.0,1
6881,潤德,TPEx,52.0,1
6884,海柏特,TPEx,344.0,1
6894,衛司特,TPEx,233.0,1
6895,宏碩系統,TPEx,263.0,1
6899,創為精密,TPEx,273.0,1
6903,巨漢,TPEx,267.0,1
6904,伯鑫,TPEx,52.0,1
6907,雅特力-KY,TPEx,263.0,1
6910,德鴻,TPEx,564.0,1
6913,鴻呈,TPEx,95.0,1
6922,宸曜,TPEx,262.0,1
6925,意藍,TPEx,564.0,1
6929,佑全,TPEx,157.0,1
6945,圓祥生技,TPEx,157.0,1
6953,家碩,TPEx,263.0,1
6961,旅天下,TPEx,449.0,1
6967,汎瑋材料,TPEx,95.0,1
6968,萬達寵物,TPEx,231.0,1
6971,惠民實業,TPEx,233.0,1
6982,大井泵浦,TPEx,102.0,1
6983,華洋精機,TPEx,267.0,1
6986,和迅,TPEx,157.0,1
6996,力領科技,TPEx,263.0,1
6997,博弘,TPEx,564.0,1
7402,邑錡,TPEx,273.0,1
7547,碩網,TPEx,564.0,1
7556,意德士,TPEx,263.0,1
7584,樂意,TPEx,1145.0,1
7642,昶瑞機電,TPEx,102.0,1
7703,銳澤,TPEx,267.0,1
7704,明遠精密,TPEx,263.0,1
7708,全家餐飲,TPEx,449.0,1
7709,榮田,TPEx,102.0,1
7712,博盛半導體,TPEx,263.0,1
7713,威力德生醫,TPEx,157.0,1
7714,創泓科技,TPEx,564.0,1
7715,裕山,TPEx,233.0,1
7716,昱臺國際,TPEx,249.0,1
7717,萊德光電-KY,TPEx,269.0,1
7718,友鋮,TPEx,102.0,1
7723,築間,TPEx,449.0,1
7728,光焱科技,TPEx,267.0,1
7734,印能科技,TPEx,263.0,1
7738,東聯互動,TPEx,564.0,1
7743,金利食安,TPEx,8.0,1
7744,崴寶,TPEx,95.0,1
7747,昕奇雲端,TPEx,564.0,1
7751,竑騰,TPEx,263.0,1
7753,星亞,TPEx,273.0,1
7757,金色三麥,TPEx,449.0,1
7767,仁大資訊,TPEx,344.0,1
7770,君曜,TPEx,263.0,1
7772,耀穎,TPEx,263.0,1
7777,能率亞洲,TPEx,52.0,1
7782,光速火箭,TPEx,231.0,1
7792,安葆,TPEx,267.0,1
7794,宏�硒撥s,TPEx,231.0,1
7805,威聯通,TPEx,564.0,1
7810,捷創科技,TPEx,263.0,1
7811,民盛,TPEx,63.0,1
7814,海昌生技,TPEx,157.0,1
7819,精誠金融,TPEx,344.0,1
7820,立盈,TPEx,233.0,1
7828,創新服務,TPEx,263.0,1
7839,達人網,TPEx,564.0,1
7842,天能綠電,TPEx,233.0,1
8024,佑華,TPEx,263.0,1
8027,鈦昇,TPEx,102.0,1
8032,光菱,TPEx,287.0,1
8034,榮群,TPEx,269.0,1
8038,長園科,TPEx,95.0,1
8040,九暘,TPEx,263.0,1
8042,金山電,TPEx,95.0,1
8043,蜜望實,TPEx,95.0,1
8044,網家,TPEx,564.0,1
8047,星雲,TPEx,267.0,1
8048,德勝,TPEx,269.0,1
8049,晶采,TPEx,273.0,1
8050,廣積,TPEx,262.0,1
8054,安國,TPEx,263.0,1
8059,凱碩,TPEx,269.0,1
8064,東捷,TPEx,273.0,1
8066,來思達,TPEx,231.0,1
8067,志旭,TPEx,287.0,1
8068,全達,TPEx,287.0,1
8069,元太,TPEx,273.0,1
8071,能率網通,TPEx,95.0,1
8074,鉅橡,TPEx,95.0,1
8076,伍豐,TPEx,262.0,1
8077,洛��,TPEx,449.0,1
8080,泰霖,TPEx,40.0,1
8083,瑞穎,TPEx,102.0,1
8084,巨虹,TPEx,287.0,1
8085,福華,TPEx,267.0,1
8086,宏捷科,TPEx,263.0,1
8087,麗升能源,TPEx,233.0,1
8088,品安,TPEx,263.0,1
8089,康全電訊,TPEx,269.0,1
8091,翔名,TPEx,263.0,1
8092,建暐,TPEx,267.0,1
8093,保銳,TPEx,95.0,1
8096,擎亞,TPEx,287.0,1
8097,常珵,TPEx,269.0,1
8099,大世科,TPEx,344.0,1
8102,傑霖科技,TPEx,263.0,1
8107,大億金茂,TPEx,102.0,1
8109,博大,TPEx,95.0,1
8111,立��,TPEx,273.0,1
8121,越峰,TPEx,95.0,1
8147,正淩,TPEx,95.0,1
8155,博智,TPEx,95.0,1
8171,天宇,TPEx,233.0,1
8176,智捷,TPEx,269.0,1
8182,加高,TPEx,95.0,1
8183,精星,TPEx,267.0,1
8227,巨有科技,TPEx,263.0,1
8234,新漢,TPEx,262.0,1
8240,華宏,TPEx,273.0,1
8255,朋程,TPEx,102.0,1
8272,全景軟體,TPEx,344.0,1
8277,商丞,TPEx,263.0,1
8279,生展,TPEx,157.0,1
8284,三竹,TPEx,344.0,1
8289,泰藝,TPEx,95.0,1
8291,尚茂,TPEx,95.0,1
8299,群聯,TPEx,263.0,1
8342,益張,TPEx,52.0,1
8349,�矬�,TPEx,204.0,1
8354,冠好,TPEx,52.0,1
8358,金居,TPEx,95.0,1
8383,千附,TPEx,263.0,1
8390,金益鼎,TPEx,233.0,1
8401,白紗科,TPEx,52.0,1
8403,盛弘,TPEx,157.0,1
8409,商之器,TPEx,157.0,1
8410,森田,TPEx,262.0,1
8415,大國鋼,TPEx,204.0,1
8416,實威,TPEx,344.0,1
8421,旭源,TPEx,52.0,1
8423,保綠-KY,TPEx,233.0,1
8424,惠普,TPEx,40.0,1
8426,紅木-KY,TPEx,52.0,1
8431,匯鑽科,TPEx,267.0,1
8432,東生華,TPEx,157.0,1
8433,弘帆,TPEx,231.0,1
8435,鉅邁,TPEx,52.0,1
8436,大江,TPEx,157.0,1
8437,大地-KY,TPEx,52.0,1
8440,綠電,TPEx,233.0,1
8444,綠河-KY,TPEx,52.0,1
8446,華研,TPEx,1145.0,1
8450,霹靂,TPEx,1145.0,1
8455,大拓-KY,TPEx,267.0,1
8472,夠麻吉,TPEx,564.0,1
8477,創業家,TPEx,564.0,1
8489,三貝德,TPEx,52.0,1
8905,裕國,TPEx,52.0,1
8906,花王,TPEx,52.0,1
8908,欣雄,TPEx,438.0,1
8916,光隆,TPEx,52.0,1
8917,欣泰,TPEx,438.0,1
8921,沈氏,TPEx,52.0,1
8923,時報,TPEx,1145.0,1
8924,大田,TPEx,63.0,1
8927,北基,TPEx,438.0,1
8928,鉅明,TPEx,63.0,1
8929,富堡,TPEx,52.0,1
8930,青鋼,TPEx,204.0,1
8931,大汽電,TPEx,438.0,1
8932,智通*,TPEx,564.0,1
8933,愛地雅,TPEx,63.0,1
8935,邦泰,TPEx,52.0,1
8936,國統,TPEx,52.0,1
8937,合騏*,TPEx,52.0,1
8938,明安,TPEx,63.0,1
8941,關中,TPEx,231.0,1
8942,森鉅,TPEx,52.0,1
9949,琉園,TPEx,1145.0,1
9950,萬國通,TPEx,28.0,1
9951,皇田,TPEx,102.0,1
9960,邁達康,TPEx,63.0,1
9962,有益,TPEx,204.0,1
00929,Fuh Hwa Taiwan Technology Dividend Highlight ETF,TWSE,,1
7689,大鵬科CLMX,TWSE,269.0,1
2237,華德動能-創,TWSE,41.0,1
